osm_id,repr_road,lon,lat
20935012,20935012,-101.602646,36.269745
20937403,20937403,-94.90341,32.53667
20937883,20937883,-101.19574,36.19813
20937937,20937937,-101.20074,36.2344
20938174,20938174,-101.193985,36.2018
20938235,20938235,-101.52599,36.27275
20939771,20939771,-94.86154,32.526604
20940555,20940555,-94.49838,32.48539
20940615,20940615,-94.15168,30.340094
20941191,20941191,-94.86444,32.521324
20949725,20949725,-94.90118,32.321262
20951425,20951425,-102.32611,35.64913
20957711,20957711,-100.27147,36.033
20958430,20958430,-100.39703,35.831635
20958469,20958469,-102.248886,35.81598
20958683,20958683,-102.18279,35.866493
20962996,20962996,-100.40311,35.806606
20964283,20964283,-100.1123,35.73735
20966707,20966707,-97.08896,31.838415
20968263,20968263,-97.084915,31.853773
20969227,20969227,-96.92847,31.858093
20972306,20972306,-96.80022,31.851643
20972452,20972452,-97.21921,31.851162
20972878,20972878,-96.15945,32.14322
20976153,20976153,-102.11628,33.583332
20976984,20976984,-102.182076,33.81865
20982595,20982595,-95.32103,31.291494
20982677,20982677,-95.44799,32.977074
20985498,20985498,-95.5974,33.099987
20986685,20986685,-101.470146,32.26723
20987663,20987663,-95.445465,31.125786
20987729,20987729,-95.47891,31.494606
20988150,20988150,-95.460396,31.327065
20994422,20994422,-100.822266,31.256966
21003022,21003022,-96.49848,29.052967
21003087,21003087,-96.52356,29.044718
21003279,21003279,-96.646866,28.988588
21003715,21003715,-100.817924,31.26554
21003854,21003854,-96.560555,29.021788
21004059,21004059,-100.84455,31.2135
21004072,21004072,-101.01708,31.171272
21005272,21005272,-93.90073,30.638163
21005633,21005633,-96.668335,28.968016
21006510,21006510,-98.335945,33.452415
21006584,21006584,-96.367,28.728432
21007536,21007536,-96.68367,28.784193
21007742,21007742,-98.07993,33.034
21009519,21009519,-93.996704,29.884335
21009549,21009549,-93.98469,29.939703
21009551,21009551,-93.98255,29.937353
21009670,21009670,-94.07656,30.047934
21009767,21009767,-93.96846,30.93461
21009854,21009854,-93.93173,29.90073
21010180,21010180,-94.071945,30.034725
21010580,21010580,-94.000824,29.984625
21010882,21010882,-93.91296,29.940361
21012700,21012700,-93.98779,30.917149
21013694,21013694,-93.93313,29.935942
21013695,21013695,-93.99632,30.344036
21014189,21014189,-96.38053,28.734241
21015848,21015848,-94.02028,29.918823
21017320,21017320,-98.935165,26.938717
21018925,21018925,-93.92839,30.348383
21020874,21020874,-96.26097,32.503895
21021550,21021550,-96.09829,32.655724
21026348,21026348,-97.93949,27.955526
21026616,21026616,-97.88137,27.91292
21027565,21027565,-98.01041,28.977564
21030201,21030201,-96.322586,32.590202
21034015,21034015,-94.03267,29.681955
21035207,21035207,-94.23052,29.827559
21040519,21040519,-97.79344,27.240532
21040522,21040522,-97.780235,26.819298
21041913,21041913,-100.41304,29.317118
21045565,21045565,-97.260544,27.52719
21045602,21045602,-97.85429,27.506798
21050853,21050853,-97.85395,27.515745
21051191,21051191,-97.85578,27.48999
21051249,21051249,-97.29671,27.444153
21058965,21058965,-99.28318,28.28317
21059709,21059709,-99.251076,28.435453
21060825,21060825,-96.15077,31.351204
21061667,21061667,-99.237076,28.44929
21067155,21067155,-100.53536,29.079817
21070164,21070164,-95.09026,30.35324
21070199,21070199,-95.09093,30.340204
21071967,21071967,-95.07367,30.369009
21074347,21074347,-95.068695,30.377998
21076428,21076428,-95.102066,30.321606
21083383,21083383,-101.94386,33.57319
21086580,21086580,-100.303085,36.361305
21087029,21087029,-100.528786,36.304718
21095000,21095000,-95.92665,30.943314
21098478,21098478,-101.82421,32.1205
21099834,21099834,-101.83774,32.11196
21105465,21105465,-100.50536,28.705858
21111313,21111313,-98.87713,29.14863
21115758,21115758,-99.02007,29.349066
21117040,21117040,-96.227905,28.71388
21117274,21117274,-102.14989,31.99526
21117783,21117783,-102.14066,31.950691
21117786,21117786,-102.16967,31.994005
21118037,21118037,-102.17113,31.994673
21118226,21118226,-102.22415,31.918924
21119110,21119110,-96.22192,28.701485
21122816,21122816,-102.14296,31.960695
21122869,21122869,-102.08874,32.073112
21126365,21126365,-100.796936,32.252274
21126529,21126529,-100.84817,32.410442
21126678,21126678,-100.68328,32.406986
21129859,21129859,-97.79049,33.475723
21133188,21133188,-100.661156,32.520794
21139333,21139333,-94.71775,31.584621
21144195,21144195,-94.65773,31.658434
21145384,21145384,-94.63818,31.61831
21145794,21145794,-97.42422,27.780367
21145822,21145822,-97.44143,27.749716
21145855,21145855,-97.36257,27.703886
21145926,21145926,-97.44592,27.803333
21146183,21146183,-97.4295,27.73982
21146223,21146223,-97.41042,27.779255
21146264,21146264,-97.46539,27.761774
21146296,21146296,-97.086464,27.794027
21146481,21146481,-97.63099,27.84867
21146488,21146488,-97.24669,27.639381
21146494,21146494,-97.81535,27.802666
21146744,21146744,-97.5501,27.651773
21146772,21146772,-97.58696,27.658113
21146855,21146855,-97.39817,27.789364
21146884,21146884,-97.63732,27.672224
21147150,21147150,-97.612755,27.860905
21147722,21147722,-97.35566,27.672165
21148513,21148513,-97.267265,27.689533
21148948,21148948,-97.481575,27.783737
21149028,21149028,-97.39794,27.662907
21150320,21150320,-97.23202,27.584803
21150996,21150996,-97.22188,27.609982
21151138,21151138,-97.07097,27.844694
21151169,21151169,-97.2164,27.618265
21152863,21152863,-97.27697,27.67718
21154653,21154653,-97.06255,27.8332
21156090,21156090,-97.62372,27.85917
21157683,21157683,-100.80263,36.3782
21159653,21159653,-97.225945,27.619595
21162012,21162012,-102.69976,34.525993
21162524,21162524,-93.871,30.20261
21162609,21162609,-102.41309,30.888168
21162635,21162635,-102.40937,30.888334
21163525,21163525,-102.07986,30.860355
21165394,21165394,-102.09246,30.870012
21169255,21169255,-93.85963,30.007965
21189402,21189402,-102.894485,30.881544
21189698,21189698,-102.8814,30.892693
21190491,21190491,-95.221634,33.926456
21191276,21191276,-102.54166,30.519182
21191509,21191509,-103.49743,31.432386
21192125,21192125,-95.14641,33.92098
21192781,21192781,-103.79103,30.943432
21195027,21195027,-97.15461,28.42054
21196370,21196370,-95.2928,33.80868
21197349,21197349,-97.04335,28.52808
21198576,21198576,-96.59653,30.869724
21198975,21198975,-96.887474,28.457253
21199041,21199041,-96.84087,28.385921
21199490,21199490,-96.84423,28.3886
21199578,21199578,-97.32086,28.233717
21200308,21200308,-96.59254,30.876099
21202837,21202837,-103.92885,31.852316
21203810,21203810,-96.67811,31.165913
21207775,21207775,-94.8034,32.189743
21212312,21212312,-94.81772,32.151012
21216234,21216234,-93.84514,31.429775
21218397,21218397,-97.80886,28.088682
21218820,21218820,-98.7698,31.203756
21218989,21218989,-97.14967,27.909447
21220202,21220202,-97.56013,27.975424
21221986,21221986,-97.3707,27.9647
21223955,21223955,-97.06568,28.058577
21226076,21226076,-100.32589,30.88013
21233043,21233043,-102.02394,36.36119
21233291,21233291,-100.59883,30.866695
21233574,21233574,-95.13707,32.44185
21233988,21233988,-99.068596,26.498926
21234021,21234021,-95.29005,32.346855
21234112,21234112,-95.06262,32.441296
21234565,21234565,-95.573586,32.67254
21235742,21235742,-101.04653,31.698452
21238481,21238481,-95.31504,32.370377
21242127,21242127,-98.966385,26.409025
21243167,21243167,-98.824196,26.38011
21246718,21246718,-100.33508,30.484928
21265075,21265075,-101.916824,30.354826
21265762,21265762,-101.76099,29.909075
21266623,21266623,-100.43658,31.404037
21284347,21284347,-95.69335,32.517582
21295565,21295565,-95.64394,32.431446
21296866,21296866,-103.13235,31.52801
21297116,21297116,-97.04333,28.8472
21297769,21297769,-103.2364,31.500576
21304057,21304057,-99.40244,27.860998
21305415,21305415,-99.49502,27.60417
21308217,21308217,-103.1192,31.529528
21310163,21310163,-100.3519,35.227264
21310256,21310256,-96.31037,29.17095
21324061,21324061,-98.935875,34.03678
21324105,21324105,-98.83543,34.000355
21324397,21324397,-98.69189,33.966133
21324735,21324735,-98.6362,33.961376
21326284,21326284,-98.9226,34.04464
21327352,21327352,-99.67005,27.67405
21328765,21328765,-98.66924,33.946682
21328837,21328837,-99.48952,27.606955
21329219,21304057,-99.480255,27.493198
21331047,21331047,-98.92394,34.018925
21331878,21331878,-99.50278,27.50671
21333875,21333875,-98.556694,34.078117
21334108,21334108,-97.427826,26.561115
21334393,21334393,-99.30888,34.16081
21335752,21335752,-98.495094,33.92395
21336523,21336523,-99.02456,34.07803
21336688,21336688,-97.775795,26.52931
21336720,21336720,-97.76967,26.49155
21337972,21337972,-98.91579,34.03928
21341547,21341547,-103.0628,31.777008
21350211,21350211,-103.151855,31.753506
21404086,21404086,-99.14458,26.9852
21677894,21677894,-96.89017,31.330076
21682726,21682726,-97.05435,31.301767
21683624,21683624,-97.081245,31.291256
21690800,21690800,-95.514595,33.837017
21898937,21898937,-98.102875,32.63923
21900746,21900746,-98.26588,32.552803
21902374,21902374,-98.11027,32.609173
21905613,21905613,-97.22602,31.526356
21906636,21906636,-97.241066,31.488686
21907772,21907772,-97.18054,31.517008
21908681,21908681,-97.13498,31.525114
21908708,21908708,-97.20734,31.502628
21910431,21910431,-97.24363,31.533579
24004480,15260242,-98.26834,26.083735
26662563,26662563,-98.378944,29.547651
26677750,26677750,-97.47779,25.895136
26793378,21331878,-99.48935,27.471579
27578952,21328837,-99.487305,27.470943
27794709,27794709,-93.950874,29.914942
27815496,27815496,-97.844246,27.495262
30695565,30695565,-97.317635,30.104929
33064367,33064367,-98.11074,27.754381
37360038,37360038,-94.934135,30.732357
37951101,37951101,-101.31233,35.36973
38072968,38072968,-106.06106,31.833752
40647405,40647405,-97.34443,27.694654
42725524,42725524,-104.3947,29.561913
42725970,42725970,-104.413475,29.549501
45340439,45340439,-98.903694,29.98025
48361497,48361497,-97.30557,27.901096
48474891,48474891,-97.1267,27.96503
49321244,49321244,-96.84113,33.219345
49736663,49736663,-99.742424,32.39266
51952381,51952381,-97.45521,25.991802
52051022,52051022,-98.40939,30.034706
53508008,53508008,-96.10062,30.413454
55207738,55207738,-98.01799,27.782652
61906366,61906366,-97.420265,32.809452
66352293,66352293,-98.14616,27.186483
74175062,74175062,-100.07691,35.22662
89528077,15260206,-97.94771,26.044025
100764329,100764329,-98.13039,26.508232
102896824,102896824,-95.207245,29.816956
117951597,117951597,-98.1821,31.054573
125822509,125822509,-97.228966,31.326801
133231027,133231027,-93.78148,31.412132
137339677,137339677,-101.98953,30.808277
137521342,137521342,-104.22118,31.802666
139819424,139819424,-97.16964,26.116457
140641138,140641138,-97.23015,25.968668
145126680,145126680,-96.54247,30.65196
145406868,15155775,-103.77648,29.26381
147522889,147522889,-104.24727,30.20511
147637983,147637983,-102.09893,30.47547
154731009,154731009,-96.042175,31.411276
163776773,163776773,-97.17175,27.680016
178307509,178307509,-93.66598,30.990435
202360994,202360994,-94.10183,31.856634
265627454,265627454,-97.79887,30.877697
283842456,283842456,-96.33091,33.155857
348538495,348538495,-93.61803,31.137136
359623800,359623800,-101.367874,36.536022
473519651,473519651,-102.91934,35.2112
618623641,618623641,-97.28109,27.483484
623237623,623237623,-104.34932,31.894274
760403644,760403644,-100.13176,36.17221
884007173,884007173,-94.02362,29.887838
906831283,906831283,-95.91278,30.307463
929271551,929271551,-95.9159,33.75879
1116771396,1116771396,-94.01876,29.920105
1151562738,1151562738,-100.07701,35.226776
1185154366,1185154366,-104.089165,30.321318
1204348090,1204348090,-100.00065,36.013554
4624762,4624762,-58.475418,-34.539234
4624877,4624877,-58.512302,-34.474674
4662394,4662394,-58.483196,-34.50182
4662733,4662733,-58.565628,-34.435246
4762893,4762893,-58.513634,-34.466003
4772384,4772384,-58.554413,-34.4976
4772388,4772388,-58.49151,-34.545883
4927980,4927980,-58.39677,-34.57128
4927988,4927988,-58.381832,-34.59105
4958054,4958054,-58.553967,-34.49724
4958086,4958086,-58.556095,-34.494167
9937027,9937027,-58.465244,-34.602238
10055451,10055451,-58.51839,-34.58955
10435703,10435703,-58.52319,-34.599186
10585410,10585410,-61.127243,-32.882687
10585611,10585611,-60.66429,-33.015045
10616672,10616672,-58.445606,-34.58415
10739631,10739631,-57.634453,-25.368113
16265615,16265615,-58.431797,-34.758377
17067493,17067493,-57.119656,-37.015984
17067896,17067896,-57.38169,-36.30067
17074519,17074519,-56.898827,-37.141506
17492976,17492976,-58.387367,-34.609764
18762338,18762338,-57.958107,-34.881344
18771830,18771830,-58.441334,-34.615257
18943981,18943981,-58.47946,-34.50821
19388076,19388076,-58.79412,-33.55523
20374928,20374928,-58.38227,-34.593124
20564841,20564841,-59.178364,-34.548676
22771740,22771740,-58.075596,-34.855377
22771928,22771928,-58.1563,-34.843384
22880014,22880014,-68.30646,-54.807762
22880020,22880020,-68.314384,-54.808823
22894317,22894317,-61.43435,-36.35588
22910930,22910930,-69.540924,-51.31185
22912702,22912702,-57.631733,-37.955063
22919677,22919677,-58.743614,-35.02671
22977195,22977195,-56.992535,-37.23826
22981086,22981086,-64.29226,-37.312744
22981198,22981198,-67.1946,-38.21664
22981320,22981320,-71.31237,-41.013077
23021120,23021120,-58.766933,-34.689625
23028351,23028351,-59.32068,-34.29838
23033031,23033031,-68.19118,-49.61461
23033033,23033033,-68.92813,-49.99542
23091227,23091227,-58.74908,-34.654285
23109550,23109550,-62.712643,-32.597828
23110199,23110199,-60.749664,-32.723083
23137428,23137428,-58.626812,-34.63286
23144161,23144161,-57.970715,-34.901066
23168305,23168305,-62.56543,-38.752808
23240043,23240043,-68.01377,-38.943752
23240068,23240068,-64.14296,-38.99735
23283107,23283107,-58.6054,-34.603775
23295953,23295953,-64.19413,-31.354118
23301025,23301025,-64.18719,-31.42363
23301058,23301058,-64.18256,-31.404099
23328576,23328576,-68.29213,-54.79668
23443068,23443068,-57.701656,-36.29274
23443096,23443096,-57.544285,-37.983753
23445363,23445363,-57.34374,-35.686275
23446444,23446444,-57.382378,-36.298626
23447377,23447377,-58.090996,-35.053356
23448692,23448692,-57.672096,-36.31781
23450626,23450626,-57.73955,-37.407074
23451805,23451805,-63.666138,-37.123848
23632038,23632038,-60.520065,-31.555687
23632077,23632077,-60.50372,-31.701967
23632469,23632469,-55.85954,-27.368303
23633084,23633084,-60.717964,-32.891426
23694732,23694732,-65.015915,-25.13268
23697668,23697668,-58.192978,-26.141571
23699200,23699200,-70.069916,-45.520588
23765366,23765366,-60.692642,-32.909527
23765472,23765472,-60.667458,-32.935116
23766307,23766307,-60.706425,-32.96548
23777309,23777309,-54.55622,-25.617506
23921006,23921006,-58.685925,-34.629913
24466981,24466981,-60.736565,-32.980606
24975267,24975267,-67.16908,-27.762451
24975302,24975302,-67.02975,-27.672571
24977618,24977618,-66.1445,-26.964376
25620217,25620217,-64.12228,-31.442818
25677156,25677156,-54.477886,-25.69054
25678410,25678410,-57.09764,-29.738316
25678441,25678441,-56.078693,-28.566175
25678638,25678638,-58.10612,-32.264584
25733057,25733057,-71.94896,-40.709835
25733882,25733882,-71.712234,-43.596653
25759443,25759443,-71.671715,-46.558475
25784767,25784767,-58.87185,-27.459782
25831977,25831977,-55.108902,-27.48931
25917631,25917631,-64.19026,-31.412832
25926863,25926863,-64.21671,-31.36572
25926864,25926864,-64.207985,-31.336874
25929772,25929772,-65.64177,-43.692627
26118544,26118544,-68.493935,-40.19046
26125916,26125916,-68.84044,-32.87443
26128907,26128907,-58.242638,-25.181005
26133425,26133425,-59.716747,-25.382502
26133468,26133468,-59.939144,-26.045391
26133746,26133746,-60.828236,-24.545198
26134094,26134094,-60.723965,-31.583544
26142332,26142332,-58.112034,-29.153006
26164995,26164995,-72.06268,-50.294914
26214067,26214067,-68.8412,-32.89488
26219274,26219274,-69.34216,-32.579365
26219576,26219576,-69.37433,-31.26404
26221775,26221775,-68.53488,-31.519821
26250315,26250315,-60.493168,-31.73758
26250328,26250328,-60.49964,-31.739662
26354544,26354544,-58.598885,-34.61261
26355135,26355135,-58.576267,-34.63091
26467119,26467119,-64.44472,-31.381561
26467178,26467178,-64.40866,-31.650627
26568865,26568865,-56.74989,-27.480673
26638797,26638797,-65.0358,-42.762012
26674354,26674354,-58.724483,-34.53313
26676246,26676246,-58.69941,-34.551456
26708305,26708305,-58.6025,-34.479664
27014838,27014838,-69.10187,-30.193161
27052904,27052904,-62.27065,-38.70195
27053106,27053106,-62.284744,-38.704243
27053693,27053693,-62.263065,-38.69017
27115580,27115580,-62.403248,-37.109646
27164597,27164597,-65.08888,-43.290073
27210370,27210370,-71.214355,-42.94899
27234508,27234508,-58.74689,-35.01877
27415735,27415735,-54.78557,-26.564108
27420008,27420008,-59.30863,-32.35102
27420175,27420175,-59.308174,-32.35046
27430562,27430562,-59.333073,-33.158512
27451676,27451676,-64.142746,-31.399883
27719092,27719092,-58.669346,-28.698828
27719300,27719300,-58.052734,-29.187836
27999879,27999879,-58.56305,-34.491787
28001899,28001899,-58.430748,-34.75999
28002398,28002398,-58.421684,-34.758327
28088507,28088507,-54.572735,-25.597364
28088560,28088560,-54.563793,-25.608175
28088861,28088861,-54.58404,-25.617113
28166212,28166212,-71.31754,-41.15956
28166229,28166229,-71.23308,-41.120857
28214619,28214619,-71.28968,-41.134354
28215620,28215620,-71.46291,-41.741413
28329458,28329458,-62.42111,-34.35324
28352671,28352671,-71.41415,-41.132267
28468297,28468297,-57.569565,-35.28239
28656159,28656159,-61.33179,-37.998108
28656161,28656161,-61.343708,-37.990177
28732085,28732085,-58.17123,-31.491941
28766714,28766714,-58.89182,-32.368263
28771469,28771469,-57.95675,-30.271084
28772625,28772625,-58.43382,-31.563576
28833864,28833864,-58.538765,-34.69847
28894717,28894717,-59.54317,-33.855465
28894720,28894720,-59.541378,-33.855976
28923042,28923042,-61.064503,-36.1438
28923044,28923044,-61.067787,-36.14739
28934871,28934871,-59.15124,-37.327385
28959460,28959460,-58.309963,-32.48683
28986475,28986475,-58.49542,-37.228073
28988084,28988084,-58.58891,-36.234283
28995597,28995597,-71.070206,-39.913002
29026110,29026110,-54.515766,-25.702042
29043032,29043032,-60.52896,-38.308983
29043059,29043059,-61.34774,-38.011322
29051703,29051703,-65.59627,-22.096231
29071799,29071799,-54.965652,-26.82126
29203667,29203667,-59.11365,-37.326244
29230559,29230559,-71.503525,-49.617477
29308424,29308424,-58.01688,-30.745018
29545922,29545922,-59.40959,-34.667656
29556645,29556645,-62.974518,-35.50091
29557043,29557043,-62.996143,-35.50081
29689516,29689516,-72.20595,-51.368298
29690266,29690266,-72.07127,-51.200237
29690273,29690273,-71.59345,-50.34157
29704031,29704031,-57.706596,-25.296535
30121455,30121455,-60.51825,-31.771294
30121730,30121730,-60.51336,-31.810596
30507162,30507162,-58.06345,-25.238878
30507317,30507317,-59.236496,-24.815184
30627514,30627514,-70.753136,-40.58127
30734754,30734754,-58.554504,-32.893204
30743032,30743032,-58.63172,-33.0721
30748056,30748056,-68.680145,-32.71671
30750941,30750941,-65.08096,-40.802513
30750947,30750947,-65.09407,-40.811016
30762979,30762979,-70.82657,-40.000782
30766005,30766005,-69.15461,-34.96983
30822445,30822445,-71.50832,-41.07432
30823185,30823185,-71.45551,-41.105015
30859548,30859548,-64.280685,-31.433578
30859618,30859618,-64.25247,-31.36544
30860492,30860492,-64.267815,-31.394646
30860501,30860501,-64.252594,-31.396444
31015959,31015959,-69.860725,-36.806576
31404020,31404020,-58.180702,-32.19612
31404071,31404071,-58.13611,-32.215916
31558189,31558189,-65.335945,-31.37356
32113347,32113347,-66.16363,-33.256184
32113515,32113515,-66.310295,-33.294323
32198436,32198436,-64.25467,-27.775318
32204965,32204965,-65.47471,-25.28255
32267331,32267331,-64.948715,-25.785378
33112191,33112191,-55.953926,-27.363153
33113063,33113063,-55.901783,-27.372288
33113064,33113064,-55.900154,-27.360592
33113069,33113069,-55.891094,-27.37509
33113077,33113077,-55.926563,-27.35765
33154445,33154445,-64.34002,-33.080692
33237112,33237112,-64.34709,-33.116913
33293310,33293310,-64.36256,-32.241917
33341397,33341397,-65.08372,-33.144646
33342119,33342119,-65.02578,-32.347797
33355122,33355122,-65.16199,-31.950695
33436324,33436324,-62.221058,-38.07079
33509256,33509256,-56.70329,-36.72436
33509257,33509257,-56.67564,-36.721416
33509260,33509260,-56.70303,-36.718445
33509262,33509262,-56.702137,-36.721165
33523790,33523790,-60.57879,-33.903313
33562335,33562335,-54.477043,-25.730833
33658106,33658106,-63.24124,-34.20811
33658166,33658166,-65.37311,-33.143353
33677935,33677935,-69.740005,-48.812065
33697229,33697229,-67.54777,-46.503258
34110554,34110554,-68.81981,-32.898674
34211792,34211792,-65.29873,-24.189917
34212620,34212620,-58.103317,-31.421083
34454097,34454097,-71.46393,-43.090767
34454098,34454098,-71.467705,-43.07243
34454099,34454099,-71.616646,-42.895176
34613930,34613930,-70.80126,-44.010174
34615165,34615165,-70.576645,-44.380215
34924998,34924998,-64.26478,-31.342766
35567055,35567055,-68.22556,-31.833742
35770745,35770745,-65.71944,-28.45094
35771088,35771088,-65.78852,-28.460363
35817288,35817288,-65.771255,-28.459854
36334517,36334517,-59.001724,-27.412064
36334520,36334520,-59.005745,-27.41952
36334527,36334527,-58.745556,-27.444422
36391347,36391347,-57.201176,-27.66342
36394783,36394783,-56.071793,-28.550867
37073779,37073779,-65.706154,-28.471245
37655934,37655934,-56.976814,-37.251396
37743419,37743419,-64.187164,-24.716599
37767486,37767486,-60.309654,-26.492853
37768368,37768368,-62.8311,-26.974718
37795868,37795868,-60.182377,-29.329123
37803901,37803901,-62.43078,-27.62889
37903748,37903748,-60.585224,-30.339005
37970893,37970893,-63.728027,-35.643875
37978853,37978853,-57.924503,-37.092354
38004532,38004532,-65.41486,-24.772139
38328552,38328552,-57.08523,-29.718575
38329112,38329112,-57.21733,-29.671743
38391033,38391033,-55.100853,-27.491577
38534921,38534921,-55.09686,-27.47597
38667555,38667555,-62.945053,-40.77433
38696651,38696651,-60.709045,-32.861694
38709788,38709788,-66.302666,-33.28324
38717380,38717380,-68.32797,-33.122208
38788833,38788833,-68.56796,-31.574709
38865274,38865274,-55.117035,-27.483738
38964852,38964852,-54.679966,-27.57201
38965097,38965097,-54.670937,-27.572334
39473263,39473263,-63.7074,-22.114347
40027652,40027652,-56.639393,-29.176054
40027722,40027722,-56.826706,-29.440306
40253921,40253921,-64.08064,-38.987602
40309215,40309215,-54.104755,-26.613905
40314880,40314880,-54.11866,-26.619879
40455370,40455370,-59.016224,-37.360832
40499477,40499477,-68.85551,-33.003788
40531808,40531808,-70.46997,-38.50599
40953807,40953807,-57.65382,-30.256702
41015939,41015939,-64.2892,-23.22105
41080275,41080275,-58.74072,-38.55315
41080277,41080277,-58.755493,-38.523533
41111509,41111509,-54.49367,-26.999804
41200480,41200480,-54.203278,-26.687746
41210612,41210612,-54.32958,-27.382502
41282379,41282379,-60.79515,-31.66535
41282392,41282392,-60.799664,-31.667297
41284842,41284842,-67.71612,-53.795734
41405148,41405148,-65.26968,-24.387682
41434869,41434869,-69.0696,-45.59864
41439142,41439142,-66.36531,-23.402376
41439995,41439995,-65.357185,-23.198906
41470670,41470670,-59.891506,-36.755856
41569843,41569843,-54.584152,-26.408428
41569863,41569863,-54.578873,-26.405964
41772959,41772959,-68.13444,-38.791363
41890607,41890607,-61.46831,-31.256739
41890800,41890800,-61.4698,-31.261318
41926239,41926239,-55.581177,-27.36887
41948162,41948162,-55.532257,-27.336521
42094384,42094384,-68.06912,-38.93395
42309654,42309654,-55.23503,-27.032974
42697420,42697420,-67.46434,-30.629131
42704905,42704905,-67.672295,-30.202587
42990836,42990836,-65.44058,-31.970312
43568478,43568478,-55.95755,-27.408142
44092183,44092183,-62.000347,-33.724472
44438157,44438157,-64.28113,-36.59632
44702766,44702766,-69.145035,-33.30779
45121703,45121703,-60.20494,-32.63561
45248158,45248158,-53.97409,-25.601591
45745081,45745081,-53.64488,-26.25478
45747261,45747261,-53.73415,-26.065966
45769197,45769197,-64.86479,-27.495054
45781472,45781472,-60.54024,-33.882717
45896901,45896901,-68.79049,-32.906918
45896910,45896910,-68.78967,-32.89379
45897008,45897008,-68.788216,-32.90666
45899812,45899812,-68.46623,-33.087547
45930600,45930600,-72.31821,-50.332943
46034497,46034497,-65.11004,-32.20329
46250482,46250482,-67.996605,-29.78389
46428377,46428377,-63.87488,-31.62993
46512796,46512796,-64.87469,-27.498444
46594248,46594248,-65.59501,-22.108109
46594809,46594809,-65.59251,-22.109285
46595273,46595273,-65.347206,-23.209854
46595700,46595700,-65.274734,-24.219568
46670006,46670006,-67.83743,-30.171616
46677765,46677765,-66.87882,-30.03842
46812576,46812576,-65.80687,-32.224583
46964285,46964285,-60.339016,-38.88929
47150469,47150469,-59.414852,-37.605453
47703979,47703979,-67.55741,-28.069553
47840133,47840133,-60.489918,-38.517006
48260940,48260940,-71.60634,-42.072826
48331354,48331354,-60.56162,-33.890804
48503142,48503142,-62.437466,-35.390144
48585024,48585024,-58.0028,-38.346764
48612667,48612667,-63.223637,-32.409466
48635112,48635112,-59.80497,-36.757744
48878991,48878991,-60.130722,-35.42546
49071282,49071282,-67.687836,-45.771465
49071283,49071283,-67.590004,-45.90789
49138692,49138692,-65.64148,-43.692
49202196,49202196,-65.60968,-27.423212
49302260,49302260,-62.023,-34.809856
49400038,49400038,-68.69318,-34.857777
49681778,49681778,-68.92948,-49.992355
49737343,49737343,-69.29987,-51.619904
49801754,49801754,-67.22071,-54.38617
49801755,49801755,-67.70736,-53.76945
49999766,49999766,-70.254036,-45.691395
50044140,50044140,-65.8968,-47.75132
50193078,50193078,-69.23304,-51.60846
50243170,50243170,-58.84608,-27.486805
50344695,50344695,-56.020435,-28.064404
50449696,50449696,-72.2315,-50.33279
51003550,51003550,-72.82886,-49.36463
51383932,51383932,-66.92166,-28.752316
52722207,52722207,-60.703648,-31.63405
52724845,52724845,-58.179623,-26.186838
53138287,53138287,-60.701824,-31.63596
53138288,53138288,-60.683228,-31.640371
53138452,53138452,-60.730923,-31.628094
53264997,53264997,-65.31564,-24.190823
53352066,53352066,-65.38739,-30.640905
53352100,53352100,-66.21834,-30.954874
53794909,53794909,-65.45277,-33.72806
53820549,53820549,-60.688457,-37.19821
53827508,53827508,-62.997826,-40.791252
53844264,53844264,-62.983414,-40.807426
55685320,55685320,-69.18851,-38.923725
57133315,57133315,-66.34597,-33.23055
59310563,59310563,-72.88893,-49.32766
59469906,59469906,-65.295235,-26.832954
60261839,60261839,-67.863434,-34.567425
61509629,61509629,-67.49402,-29.154905
61894323,61894323,-61.846066,-32.732803
62120499,62120499,-73.02424,-50.46341
62149502,62149502,-59.158306,-35.296227
62149503,62149503,-59.253628,-35.300304
68247929,68247929,-67.7923,-53.83547
68905831,68905831,-53.74445,-26.055752
69900272,69900272,-66.04481,-26.68301
75450669,75450669,-68.721016,-33.283806
77432349,77432349,-66.597565,-31.340921
77433697,77433697,-67.50665,-29.290966
79581656,79581656,-60.110046,-34.983814
85876572,85876572,-65.17226,-26.818933
86216581,86216581,-65.40626,-24.79916
87471595,87471595,-69.57397,-35.47881
87531142,87531142,-64.47279,-32.169014
87789483,87789483,-59.86735,-36.77513
87797947,87797947,-60.611626,-26.732857
87888331,87888331,-58.985607,-27.451883
87889630,87889630,-58.781593,-27.48426
87889638,87889638,-58.730232,-27.490545
88139056,88139056,-56.397125,-27.618153
88144282,88144282,-56.01766,-28.001738
88455401,88455401,-69.2115,-32.9591
88503508,88503508,-62.21983,-38.101086
89344067,89344067,-58.03911,-31.38152
89353608,89353608,-58.031876,-31.371813
89353625,89353625,-58.015793,-31.342289
89359340,89359340,-58.044647,-31.375751
89568227,89568227,-58.61825,-33.03947
89653913,89653913,-58.5287,-33.00231
89726639,89726639,-68.378876,-34.65257
89738824,89738824,-68.51531,-34.83589
89811999,89811999,-69.24029,-51.63613
90434768,90434768,-63.01349,-35.033695
90434799,90434799,-62.99006,-35.03752
90447432,90447432,-57.968082,-31.257603
91070203,91070203,-66.335846,-30.33764
